datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2018-10-31,OMI,Owens & Minor Inc. ,2019-01-11,Services,Medical Equipment Wholesale,449.69M,-187.10M,0.90%,62.37M,60.53M,14.32%,5.49,10.71,25600,24.58
2018-11-01,BLDP,Ballard Power Syst ,2020-02-27,Industrial Goods,Industrial Electrical Equipment,2.38B,-40.30M,0.50%,227.00M,162.46M,5.11%,2.54,3.12,113970,16.13
2018-11-01,VECO,Veeco Instruments ,2020-02-27,Technology,Semiconductor Equipment & Materials,719.17M,-78.70M,1.90%,53.47M,47.74M,3.03%,5.15,6.58,87510,30.81
2018-10-30,LL,Lumber Liquidators ,2018-10-31,Services,Home Improvement Stores,992.50M,-62.50M,1.20%,28.14M,27.76M,24.67%,5.14,10.5,54060,14.84
2018-11-01,W,Wayfair Inc. Class ,2019-02-22,Services,Catalog & Mail Order Houses,10.42B,-361.10M,1.70%,88.84M,58.31M,26.39%,7.25,95.19,766340,13.69
2018-11-01,ECA,Encana Corporation ,2017-11-08,Basic Materials,Major Integrated Oil & Gas,12.41B,798.00M,0.08%,973.00M,972.39M,2.00%,1.59,8.67,15650000,15.33
2018-10-31,DDD,3D Systems Corpora ,2018-11-01,Technology,Computer Peripherals,1.44B,-34.40M,1.90%,116.27M,109.52M,26.35%,11.99,14.05,139050,17.16
2018-11-05,OLED,Universal Display ,2020-02-27,Technology,Semiconductor Equipment & Materials,7.44B,128.90M,2.40%,48.30M,42.67M,2.45%,1.79,94.65,93310,26.99
2018-11-05,MDRX,Allscripts Healthc ,2019-01-19,Technology,Application Software,2.12B,-49.80M,1.70%,174.10M,172.69M,8.69%,5.53,10.32,364010,14.29
2018-11-05,WTW,Weight Watchers In ,2018-11-06,Services,Personal Services,4.83B,168.70M,9.10%,94.81M,45.75M,14.76%,3.03,55.15,96330,19.48
2018-11-05,CARB,Carbonite Inc. ,2018-03-16,Technology,Business Software & Services,927.18M,-4.00M,5.40%,27.76M,24.69M,10.28%,8.76,28.2,44940,20.59
2018-11-05,OLED,Universal Display ,2020-02-27,Technology,Semiconductor Equipment & Materials,7.44B,128.90M,2.40%,48.30M,42.67M,2.45%,1.79,94.65,93310,26.99
2018-11-05,MDRX,Allscripts Healthc ,2019-01-19,Technology,Application Software,2.12B,-49.80M,1.70%,174.10M,172.69M,8.69%,5.53,10.32,364010,14.29
2018-11-05,WTW,Weight Watchers In ,2018-11-06,Services,Personal Services,4.83B,168.70M,9.10%,94.81M,45.75M,14.76%,3.03,55.15,96330,19.48
2018-11-05,ADVM,Adverum Biotechnol ,2019-04-05,Healthcare,Biotechnology,351.53M,-72.60M,11.93%,61.03M,55.66M,3.82%,5.40,3.0,183860,34.07
2018-11-05,CARB,Carbonite Inc. ,2018-03-16,Technology,Business Software & Services,927.18M,-4.00M,5.40%,27.76M,24.69M,10.28%,8.76,28.2,44940,20.59
2018-11-05,PBYI,Puma Biotechnology ,2018-11-01,Healthcare,Biotechnology,1.52B,-147.00M,11.30%,39.14M,32.94M,15.05%,5.15,24.0,422120,37.82
2018-11-05,OLED,Universal Display ,2020-02-27,Technology,Semiconductor Equipment & Materials,7.44B,128.90M,2.40%,48.30M,42.67M,2.45%,1.79,94.65,93310,26.99
2018-11-05,ADVM,Adverum Biotechnol ,2019-04-05,Healthcare,Biotechnology,351.53M,-72.60M,11.93%,61.03M,55.66M,3.82%,5.40,3.0,183860,34.07
2018-11-05,PBYI,Puma Biotechnology ,2018-11-01,Healthcare,Biotechnology,1.52B,-147.00M,11.30%,39.14M,32.94M,15.05%,5.15,24.0,422120,37.82
2018-11-05,MDRX,Allscripts Healthc ,2019-01-19,Technology,Application Software,2.12B,-49.80M,1.70%,174.10M,172.69M,8.69%,5.53,10.32,364010,14.29
2018-11-05,WTW,Weight Watchers In ,2018-11-06,Services,Personal Services,4.83B,168.70M,9.10%,94.81M,45.75M,14.76%,3.03,55.15,96330,19.48
2018-11-05,CARB,Carbonite Inc. ,2018-03-16,Technology,Business Software & Services,927.18M,-4.00M,5.40%,27.76M,24.69M,10.28%,8.76,28.2,44940,20.59
2018-11-05,GPRO,Gopro Inc. ,2018-04-24,Consumer Goods,Photographic Equipment & Supplies,906.56M,-242.70M,0.30%,146.93M,107.66M,27.83%,5.52,6.23,182940,13.23
2018-11-05,OLED,Universal Display ,2020-02-27,Technology,Semiconductor Equipment & Materials,7.44B,128.90M,2.40%,48.30M,42.67M,2.45%,1.79,94.65,93310,26.99
2018-11-05,ADVM,Adverum Biotechnol ,2019-04-05,Healthcare,Biotechnology,351.53M,-72.60M,11.93%,61.03M,55.66M,3.82%,5.40,3.0,183860,34.07
2018-11-05,MDRX,Allscripts Healthc ,2019-01-19,Technology,Application Software,2.12B,-49.80M,1.70%,174.10M,172.69M,8.69%,5.53,10.32,364010,14.29
2018-11-05,PBYI,Puma Biotechnology ,2018-11-01,Healthcare,Biotechnology,1.52B,-147.00M,11.30%,39.14M,32.94M,15.05%,5.15,24.0,422120,37.82
2018-11-05,WTW,Weight Watchers In ,2018-11-06,Services,Personal Services,4.83B,168.70M,9.10%,94.81M,45.75M,14.76%,3.03,55.15,96330,19.48
2018-11-05,CARB,Carbonite Inc. ,2018-03-16,Technology,Business Software & Services,927.18M,-4.00M,5.40%,27.76M,24.69M,10.28%,8.76,28.2,44940,20.59
2018-11-05,ADVM,Adverum Biotechnol ,2019-04-05,Healthcare,Biotechnology,351.53M,-72.60M,11.93%,61.03M,55.66M,3.82%,5.40,3.0,183860,34.07
2018-11-05,CLSD,Clearside Biomedic ,2018-05-31,Healthcare,Biotechnology,467.32M,-65.20M,0.40%,32.14M,29.79M,4.42%,1.29,2.53,605590,54.5
2018-11-05,PBYI,Puma Biotechnology ,2018-11-01,Healthcare,Biotechnology,1.52B,-147.00M,11.30%,39.14M,32.94M,15.05%,5.15,24.0,422120,37.82
2018-11-06,NVRO,Nevro Corp. ,2018-07-17,Healthcare,Medical Appliances & Equipment,2.05B,-39.90M,2.40%,34.87M,27.90M,13.29%,5.15,38.1,65210,16.96
2018-11-06,FTDR,frontdoor inc. ,2018-11-06,Services,Business Services,2.10B,-,-,84.50M,-,-,1.56,24.02,204940,31.63
2018-11-06,GSKY,Greensky Inc. ,2018-11-06,Technology,Business Software & Services,1.68B,62.00M,0.70%,180.69M,54.58M,16.74%,5.95,9.99,864470,31.86
2018-11-07,INFN,Infinera Corporati ,2020-02-27,Technology,Communication Equipment,1.29B,-453.50M,0.20%,184.91M,176.78M,12.01%,9.99,4.49,478550,27.93
2018-11-07,COTY,Coty Inc. Class A ,2019-01-16,Consumer Goods,Personal Products,5.44B,-120.20M,,745.88M,440.43M,15.99%,6.61,9.25,116940,17.26
2018-11-07,INGN,Inogen Inc ,2019-07-03,Healthcare,Medical Instruments & Supplies,1.42B,46.40M,0.90%,21.75M,21.63M,18.32%,6.58,157.01,39530,18.77
2018-11-07,ZG,Zillow Group Inc. ,2019-02-22,Technology,Internet Information Providers,6.90B,-123.00M,0.30%,196.84M,176.49M,2.19%,5.03,32.79,86070,19.53
2018-11-07,Z,Zillow Group Inc. ,2019-02-22,Technology,Internet Information Providers,4.87B,-,1.16%,139.04M,130.65M,18.64%,8.92,32.93,472270,19.76
2018-11-07,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,5.49,123030,21.35
2018-11-07,BOXL,Boxlight Corporati ,2018-11-06,Technology,Communication Equipment,36.82M,-9.50M,,9.95M,5.11M,7.20%,2.52,3.08,80140,16.7
2018-11-07,COTY,Coty Inc. Class A ,2019-01-16,Consumer Goods,Personal Products,5.44B,-120.20M,,745.88M,440.43M,15.99%,6.61,9.25,116940,17.26
2018-11-07,INGN,Inogen Inc ,2019-07-03,Healthcare,Medical Instruments & Supplies,1.42B,46.40M,0.90%,21.75M,21.63M,18.32%,6.58,157.01,39530,18.77
2018-11-07,ZG,Zillow Group Inc. ,2019-02-22,Technology,Internet Information Providers,6.90B,-123.00M,0.30%,196.84M,176.49M,2.19%,5.03,32.79,86070,19.53
2018-11-07,Z,Zillow Group Inc. ,2019-02-22,Technology,Internet Information Providers,4.87B,-,1.16%,139.04M,130.65M,18.64%,8.92,32.93,472270,19.76
2018-11-07,INFN,Infinera Corporati ,2020-02-27,Technology,Communication Equipment,1.29B,-453.50M,0.20%,184.91M,176.78M,12.01%,9.99,4.49,478550,27.93
2018-11-07,MDXG,Mimedx Group Inc ,2018-11-01,Healthcare,Medical Appliances & Equipment,823.30M,35.30M,5.00%,149.69M,102.71M,48.64%,19.02,3.88,1060000,37.62
2018-11-07,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,5.49,123030,21.35
2018-11-07,MDXG,Mimedx Group Inc ,2018-11-01,Healthcare,Medical Appliances & Equipment,823.30M,35.30M,5.00%,149.69M,102.71M,48.64%,19.02,3.88,1060000,37.62
2018-10-29,FDC,First Data Corpora ,2017-11-15,Services,Business Services,15.30B,709.00M,3.30%,906.16M,464.30M,7.31%,5.13,19.3,1880000,10.65
2018-10-29,TSEM,Tower Semiconducto ,2019-05-15,Technology,Semiconductor - Integrated Circuits,1.84B,135.60M,19.60%,106.91M,102.06M,0.87%,2.01,14.85,295920,16.34
2018-10-29,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,5.83,94270,18.8
2018-10-26,CERN,Cerner Corporation ,2018-02-07,Technology,Healthcare Information Services,21.88B,680.00M,0.50%,341.93M,316.47M,2.94%,4.57,52.5,40360,15.76
2018-10-26,WDC,Western Digital Co ,2018-10-27,Technology,Data Storage Devices,13.26B,2.18B,0.40%,300.00M,289.14M,4.04%,2.48,46.48,188810,13.94
2018-10-26,MHK,Mohawk Industries ,2018-11-06,Consumer Goods,Home Furnishings & Fixtures,9.44B,918.00M,0.20%,74.56M,60.57M,3.74%,1.79,123.79,50800,18.06
2018-10-25,VNE,Veoneer Inc. ,2020-02-01,Consumer Goods,Auto Parts,1.45B,-494.00M,0.25%,111.40M,111.12M,7.88%,20.76,33.0,89150,13.86
2018-10-24,CRON,Cronos Group Inc. ,2019-02-02,Healthcare,Biotechnology,3.72B,-,5.40%,178.71M,156.29M,13.73%,1.86,7.59,527730,10.89
2018-10-24,GBR,New Concept Energy ,2018-01-24,Basic Materials,Independent Oil & Gas,3.74M,0.30M,0.08%,1.98M,1.98M,9.04%,0.91,2.34,26580,13.65
2018-10-24,CRON,Cronos Group Inc. ,2019-02-02,Healthcare,Biotechnology,3.72B,-,5.40%,178.71M,156.29M,13.73%,1.86,7.59,527730,10.89
2018-10-24,GBR,New Concept Energy ,2018-01-24,Basic Materials,Independent Oil & Gas,3.74M,0.30M,0.08%,1.98M,1.98M,9.04%,0.91,2.34,26580,13.65
2018-10-22,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,5.5,33860,11.29
2018-10-22,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,5.5,33860,11.29
2018-10-29,AKS,AK Steel Holding C ,2018-01-02,Basic Materials,Steel & Iron,1.67B,112.20M,0.50%,315.41M,311.22M,20.68%,3.43,3.64,633210,13.74
2018-10-26,AKS,AK Steel Holding C ,2018-01-02,Basic Materials,Steel & Iron,1.67B,112.20M,0.50%,315.41M,311.22M,20.68%,3.43,3.64,633210,13.74
2018-10-22,MRTX,Mirati Therapeutic ,2018-12-25,Healthcare,Biotechnology,1.19B,-88.00M,0.30%,33.41M,32.17M,16.18%,7.25,30.0,336350,25.02
2018-10-22,CNET,Chinanet Online Ho ,2019-04-01,Services,Advertising Agencies,29.99M,-16.70M,,15.38M,10.54M,6.01%,2.43,2.11,54150,18.85
2018-10-22,ADRO,Aduro Biotech Inc. ,2020-01-11,Healthcare,Biotechnology,93.43M,-89.30M,1.30%,78.51M,55.06M,3.53%,2.21,4.38,35670,30.25
2018-10-22,ADAP,Adaptimmune Therap ,2018-03-30,Healthcare,Biotechnology,1.05B,-70.10M,0.30%,93.44M,11.25M,7.83%,1.37,7.27,28860,32.43
2018-10-22,CNET,Chinanet Online Ho ,2019-04-01,Services,Advertising Agencies,29.99M,-16.70M,,15.38M,10.54M,6.01%,2.43,2.11,54150,18.85
2018-10-22,MRTX,Mirati Therapeutic ,2018-12-25,Healthcare,Biotechnology,1.19B,-88.00M,0.30%,33.41M,32.17M,16.18%,7.25,30.0,336350,25.02
2018-10-22,ADRO,Aduro Biotech Inc. ,2020-01-11,Healthcare,Biotechnology,93.43M,-89.30M,1.30%,78.51M,55.06M,3.53%,2.21,4.38,35670,30.25
2018-10-22,ADAP,Adaptimmune Therap ,2018-03-30,Healthcare,Biotechnology,1.05B,-70.10M,0.30%,93.44M,11.25M,7.83%,1.37,7.27,28860,32.43
2018-10-24,ACB,Aurora Cannabis Inc ,2019-04-01,Healthcare,Drug Manufacturers - Other,8.74B,-,3.05%,965.11M,962.05M,8.02%,2.44,7.45,882720,14.27
2018-10-24,NBEV,New Age Beverages ,2017-11-01,Consumer Goods,Beverages - Soft Drinks,80.64M,0.40M,20.10%,34.46M,14.02M,9.73%,4.46,4.15,720750,15.13
2018-10-24,EDU,New Oriental Educa ,2019-02-25,Services,Education & Training Services,12.44B,230.90M,0.20%,154.30M,119.24M,3.95%,2.73,53.19,496390,15.36
2018-10-24,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,2.25,359720,15.73
2018-10-24,TLRY,Tilray Inc. ,2019-01-12,Healthcare,Drug Manufacturers - Other,9.01B,-39.60M,0.03%,93.84M,59.81M,5.90%,1.31,103.51,191790,15.57
2018-10-24,ACB,Aurora Cannabis Inc ,2019-04-01,Healthcare,Drug Manufacturers - Other,8.74B,-,3.05%,965.11M,962.05M,8.02%,2.44,7.45,882720,14.27
2018-10-24,NBEV,New Age Beverages ,2017-11-01,Consumer Goods,Beverages - Soft Drinks,80.64M,0.40M,20.10%,34.46M,14.02M,9.73%,4.46,4.15,720750,15.13
2018-10-24,EDU,New Oriental Educa ,2019-02-25,Services,Education & Training Services,12.44B,230.90M,0.20%,154.30M,119.24M,3.95%,2.73,53.19,496390,15.36
2018-10-24,TLRY,Tilray Inc. ,2019-01-12,Healthcare,Drug Manufacturers - Other,9.01B,-39.60M,0.03%,93.84M,59.81M,5.90%,1.31,103.51,191790,15.57
2018-10-24,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,2.25,359720,15.73
2018-10-25,WPP,Wpp plc American D ,2020-02-27,Services,Advertising Agencies,14.51B,895.90M,2.80%,251.42M,239.73M,0.23%,3.80,57.27,59240,18.2
2018-10-25,WPP,Wpp plc American D ,2020-02-27,Services,Advertising Agencies,14.51B,895.90M,2.80%,251.42M,239.73M,0.23%,3.80,56.85,40510,18.8
2018-10-26,PFPT,Proofpoint Inc. ,2020-02-27,Technology,Application Software,6.65B,-130.30M,0.40%,57.28M,54.91M,3.94%,3.47,79.0,38490,20.19
2018-10-25,ALGN,Align Technology I ,2018-01-31,Healthcare,Medical Appliances & Equipment,20.86B,268.80M,0.40%,77.24M,72.22M,3.81%,2.48,230.0,73910,20.92
2018-10-26,SGEN,Seattle Genetics I ,2019-07-10,Healthcare,Biotechnology,10.64B,-124.30M,1.00%,160.66M,159.87M,5.94%,12.67,51.97,34190,20.47
2018-10-26,ELLI,Ellie Mae Inc. ,2017-09-18,Technology,Application Software,2.92B,53.10M,1.40%,34.23M,33.78M,9.68%,7.42,62.0,96020,22.11
2018-10-25,GRUB,Grubhub Inc. ,2018-10-30,Technology,Internet Information Providers,4.80B,4.00M,0.30%,91.59M,91.14M,20.94%,4.26,91.75,396770,16.3
2018-10-25,AMD,Advanced Micro Dev ,2018-10-30,Technology,Semiconductor - Broad Line,20.15B,-770.00M,0.70%,974.39M,938.08M,12.97%,0.98,17.94,12750000,21.28
2018-10-25,AMD,Advanced Micro Dev ,2018-10-30,Technology,Semiconductor - Broad Line,20.15B,-770.00M,0.70%,974.39M,938.08M,12.97%,0.98,18.15,2110000,20.36
2018-10-29,PFPT,Proofpoint Inc. ,2020-02-27,Technology,Application Software,6.65B,-130.30M,0.40%,57.28M,54.91M,3.94%,3.47,79.0,38490,20.19
2018-10-29,CERN,Cerner Corporation ,2018-02-07,Technology,Healthcare Information Services,21.88B,680.00M,0.50%,341.93M,316.47M,2.94%,4.57,52.5,40360,15.76
2018-10-29,WDC,Western Digital Co ,2018-10-28,Technology,Data Storage Devices,13.26B,2.18B,0.40%,300.00M,289.14M,4.04%,2.48,46.48,188810,13.94
2018-10-29,MHK,Mohawk Industries ,2018-11-06,Consumer Goods,Home Furnishings & Fixtures,9.44B,918.00M,0.20%,74.56M,60.57M,3.74%,1.79,123.79,50800,18.06
2018-10-29,SGEN,Seattle Genetics I ,2019-07-10,Healthcare,Biotechnology,10.64B,-124.30M,1.00%,160.66M,159.87M,5.94%,12.67,51.97,34190,20.47
2018-10-29,ELLI,Ellie Mae Inc. ,2017-09-18,Technology,Application Software,2.92B,53.10M,1.40%,34.23M,33.78M,9.68%,7.42,62.0,96020,22.11
2018-10-22,XOG,Extraction Oil & G ,2020-02-27,Basic Materials,Independent Oil & Gas,99.29M,48.00M,2.40%,139.83M,96.46M,30.75%,12.64,9.1,193230,13.17
2018-10-20,XOG,Extraction Oil & G ,2020-02-27,Basic Materials,Independent Oil & Gas,99.29M,48.00M,2.40%,139.83M,96.46M,30.75%,12.64,9.1,193230,13.17
2018-10-19,XOG,Extraction Oil & G ,2020-02-27,Basic Materials,Independent Oil & Gas,99.29M,48.00M,2.40%,139.83M,96.46M,30.75%,12.64,9.1,193230,13.17
2018-10-22,AKTS,Akoustis Technolog ,2018-12-25,Technology,Communication Equipment,144.06M,-24.40M,18.10%,29.40M,22.66M,7.02%,4.04,4.27,1150000,14.77
2018-10-19,AKTS,Akoustis Technolog ,2018-12-25,Technology,Communication Equipment,144.06M,-24.40M,18.10%,29.40M,22.66M,7.02%,4.04,4.27,1150000,14.77
2018-10-17,TACO,Del Taco Restauran ,2019-04-29,Services,Restaurants,361.21M,18.70M,1.20%,36.56M,29.50M,5.01%,7.28,9.56,203590,12.53
2018-10-17,TACO,Del Taco Restauran ,2019-04-29,Services,Restaurants,361.21M,18.70M,1.20%,36.56M,29.50M,5.01%,7.28,9.56,203590,12.53
2018-10-16,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,4.69,64700,10.84
2018-10-16,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,4.69,64700,10.84
2018-10-17,YGYI,Youngevity Interna ,2018-12-25,Consumer Goods,Processed & Packaged Goods,123.25M,-17.70M,,22.74M,7.39M,5.81%,0.76,12.63,71950,15.8
2018-10-11,SPNE,Seaspine Holdings ,2017-12-12,Healthcare,Medical Appliances & Equipment,134.86M,-34.40M,5.90%,13.50M,10.50M,0.17%,0.37,15.26,127540,12.4
2018-10-11,NDRA,Endra Life Science ,2019-05-15,Healthcare,Medical Instruments & Supplies,10.43M,-9.80M,3.20%,7.61M,7.16M,9.89%,2.03,2.2,72700,13.73
2018-10-22,INAP,Internap Corporati ,2018-10-31,Technology,Information Technology Services,217.78M,-51.20M,5.50%,19.78M,19.68M,14.65%,9.82,9.25,169230,16.21
2018-10-11,FLR,Fluor Corporation ,2018-01-24,Industrial Goods,Heavy Construction,8.60B,201.50M,0.30%,139.89M,139.37M,4.17%,4.16,47.75,59240,15.07
2018-10-11,ATOM,Atomera Incorporat ,2018-01-31,Technology,Semiconductor Equipment & Materials,59.05M,-13.90M,4.80%,12.05M,10.35M,0.92%,2.78,4.67,100660,20.71
2018-10-17,FMS,Fresenius Medical ,2020-02-27,Healthcare,Specialized Health Services,23.34B,-,-,600.88M,408.98M,0.15%,1.46,40.96,94010,17.85
2018-10-17,FMS,Fresenius Medical ,2020-02-27,Healthcare,Specialized Health Services,23.34B,-,-,600.88M,408.98M,0.15%,1.46,40.96,94010,17.85
2018-10-17,YGYI,Youngevity Interna ,2018-12-25,Consumer Goods,Processed & Packaged Goods,123.25M,-17.70M,,22.74M,7.39M,5.81%,0.76,12.63,71950,15.8
2018-10-19,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,9.05,109590,22.98
2018-10-19,PTI,Proteostasis Thera ,2018-06-07,Healthcare,Biotechnology,170.08M,-55.40M,1.20%,34.71M,30.80M,6.09%,0.90,8.2,978430,20.77
2018-10-19,OZK,Bank Ozk ,2019-01-19,Financial,Regional - Southeast Banks,4.08B,498.00M,0.30%,127.27M,119.98M,8.21%,4.36,25.45,991390,26.97
2018-10-19,INAP,Internap Corporati ,2018-10-31,Technology,Information Technology Services,217.78M,-51.20M,5.50%,19.78M,19.68M,14.65%,9.82,9.25,169230,16.21
2018-10-19,MACK,Merrimack Pharmace ,2018-10-30,Healthcare,Biotechnology,108.60M,-74.80M,5.36%,13.10M,12.62M,12.56%,11.85,3.55,36790,31.2
2018-10-20,AKTS,Akoustis Technolog ,2018-12-25,Technology,Communication Equipment,144.06M,-24.40M,18.10%,29.40M,22.66M,7.02%,4.04,4.27,1150000,14.77
2018-10-20,PTI,Proteostasis Thera ,2018-06-07,Healthcare,Biotechnology,170.08M,-55.40M,1.20%,34.71M,30.80M,6.09%,0.90,8.2,978430,20.77
2018-10-20,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,9.05,109590,22.98
2018-10-20,OZK,Bank Ozk ,2019-01-19,Financial,Regional - Southeast Banks,4.08B,498.00M,0.30%,127.27M,119.98M,8.21%,4.36,25.45,991390,26.97
2018-10-20,INAP,Internap Corporati ,2018-10-31,Technology,Information Technology Services,217.78M,-51.20M,5.50%,19.78M,19.68M,14.65%,9.82,9.25,169230,16.21
2018-10-20,MACK,Merrimack Pharmace ,2018-10-30,Healthcare,Biotechnology,108.60M,-74.80M,5.36%,13.10M,12.62M,12.56%,11.85,3.55,36790,31.2
2018-10-22,YECO,Yulong Eco-materia ,2017-11-15,Industrial Goods,General Building Materials,56.78M,-,,16.41M,10.73M,0.20%,0.47,9.05,109590,22.98
2018-10-22,OZK,Bank Ozk ,2019-01-19,Financial,Regional - Southeast Banks,4.08B,498.00M,0.30%,127.27M,119.98M,8.21%,4.36,25.45,991390,26.97
2018-10-22,MACK,Merrimack Pharmace ,2018-10-30,Healthcare,Biotechnology,108.60M,-74.80M,5.36%,13.10M,12.62M,12.56%,11.85,3.55,36790,31.2
2018-10-05,XNCR,Xencor Inc. ,2020-02-27,Healthcare,Biotechnology,1.94B,35.60M,0.30%,58.24M,49.72M,9.70%,14.02,32.04,59470,12.17
2018-10-05,XNCR,Xencor Inc. ,2020-02-27,Healthcare,Biotechnology,1.94B,35.60M,0.30%,58.24M,49.72M,9.70%,14.02,32.04,59470,12.17
2018-10-11,SPNE,Seaspine Holdings ,2017-12-12,Healthcare,Medical Appliances & Equipment,134.86M,-34.40M,5.90%,13.50M,10.50M,0.17%,0.37,15.35,106360,11.9
2018-10-02,NBEV,New Age Beverages ,2017-11-01,Consumer Goods,Beverages - Soft Drinks,80.64M,0.40M,20.10%,34.46M,14.02M,9.73%,4.46,7.35,1140000,17.88
2018-10-02,NBEV,New Age Beverages ,2017-11-01,Consumer Goods,Beverages - Soft Drinks,80.64M,0.40M,20.10%,34.46M,14.02M,9.73%,4.46,7.35,1140000,17.88
2018-10-02,NBEV,New Age Beverages ,2017-11-01,Consumer Goods,Beverages - Soft Drinks,80.64M,0.40M,20.10%,34.46M,14.02M,9.73%,4.46,7.88,967280,11.96
2018-10-02,SFIX,Stitch Fix Inc. ,2018-06-07,Services,"Specialty Retail, Other",2.01B,3.10M,-,97.19M,17.26M,21.00%,5.31,35.69,59490,20.03
2018-10-02,SFIX,Stitch Fix Inc. ,2018-06-07,Services,"Specialty Retail, Other",2.01B,3.10M,-,97.19M,17.26M,21.00%,5.31,35.5,51300,20.46
2018-09-30,ADMP,Adamis Pharmaceuti ,2017-12-05,Healthcare,Drug Delivery,123.04M,-18.20M,9.26%,30.76M,30.30M,7.52%,3.52,3.6,29820,10.56
2018-09-23,TLRY,Tilray Inc. ,2019-01-12,Healthcare,Drug Manufacturers - Other,9.01B,-39.60M,0.03%,93.84M,59.81M,5.90%,1.31,148.76,586340,15.65
2018-09-30,ROSE,Rosehill Resources ,2017-08-17,Basic Materials,Independent Oil & Gas,38.19M,-1.90M,4.40%,6.11M,4.74M,2.80%,4.07,6.11,692330,10.8
2018-09-20,CPRT,Copart Inc. ,2019-05-22,Services,Auto Dealerships,15.12B,481.80M,12.91%,233.32M,198.75M,3.42%,5.25,54.56,32840,14.98
2018-09-23,GTXI,Gtx Inc. ,2018-05-31,Healthcare,Biotechnology,461.87M,-37.70M,9.70%,22.12M,9.82M,5.68%,4.01,2.11,4880000,90.94
2018-09-30,AXSM,Axsome Therapeutic ,2019-04-29,Healthcare,Biotechnology,556.15M,-31.00M,2.10%,31.51M,24.19M,21.80%,4.56,3.0,35290,11.11
2018-09-30,TSLA,Tesla Inc. ,2018-10-30,Consumer Goods,Auto Manufacturers - Major,53.55B,-1068.30M,0.10%,162.32M,127.61M,26.69%,2.93,270.41,1810000,12.07
2018-09-30,GERN,Geron Corporation ,2018-03-16,Healthcare,Biotechnology,536.56M,-29.00M,0.10%,159.22M,158.38M,22.42%,13.61,2.03,715190,12.12
2018-09-30,AAOI,Applied Optoelectr ,2019-02-22,Technology,Semiconductor - Integrated Circuits,283.09M,7.10M,4.70%,19.39M,18.78M,29.58%,7.76,24.0,230310,15.37
2018-09-30,ALT,Altimmune Inc. ,2018-07-17,Healthcare,Biotechnology,13.56M,-50.60M,1.20%,29.80M,29.21M,3.95%,1.08,4.45,880330,49.32
2018-10-05,KMPH,Kempharm Inc. ,2020-02-27,Healthcare,Biotechnology,13.84M,-23.70M,4.20%,49.00M,41.40M,1.68%,0.51,2.86,253950,31.58
2018-10-02,SFIX,Stitch Fix Inc. ,2018-06-07,Services,"Specialty Retail, Other",2.01B,3.10M,-,97.19M,17.26M,21.00%,5.31,35.69,59490,20.03
2018-10-05,KMPH,Kempharm Inc. ,2020-02-27,Healthcare,Biotechnology,13.84M,-23.70M,4.20%,49.00M,41.40M,1.68%,0.51,2.86,253950,31.58
2018-10-05,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,4.91,2410000,23.39
2018-10-05,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,4.91,2410000,23.39
2018-10-11,NDRA,Endra Life Science ,2019-05-15,Healthcare,Medical Instruments & Supplies,10.43M,-9.80M,3.20%,7.61M,7.16M,9.89%,2.03,2.2,72300,13.73
